symbol,scenario,start,end,duration_minutes,mean_mrs,mean_wds,mean_ree_proxy
XAUUSD,TRANSITION,2026-01-21 08:25:00,2026-01-21 09:06:00,42,33.85,38.92,53.66
XAUUSD,WIDE_RANGE,2026-01-21 09:07:00,2026-01-21 09:07:00,1,29.29,61.45,41.64
XAUUSD,TRANSITION,2026-01-21 09:08:00,2026-01-21 09:08:00,1,31.26,60.48,42.45
XAUUSD,WIDE_RANGE,2026-01-21 09:09:00,2026-01-21 09:09:00,1,34.3,68.11,40.77
XAUUSD,TRANSITION,2026-01-21 09:10:00,2026-01-21 09:20:00,11,42.8,57.78,44.9
XAUUSD,WIDE_RANGE,2026-01-21 09:21:00,2026-01-21 09:21:00,1,38.08,67.57,36.61
XAUUSD,TRANSITION,2026-01-21 09:22:00,2026-01-21 09:22:00,1,38.34,61.92,38.34
XAUUSD,WIDE_RANGE,2026-01-21 09:23:00,2026-01-21 09:23:00,1,35.64,66.32,35.34
XAUUSD,WHIPSAW,2026-01-21 09:24:00,2026-01-21 09:28:00,5,27.5,77.18,28.35
XAUUSD,WIDE_RANGE,2026-01-21 09:29:00,2026-01-21 09:29:00,1,28.79,69.44,32.4
XAUUSD,TRANSITION,2026-01-21 09:30:00,2026-01-21 09:31:00,2,40.45,53.31,43.77
XAUUSD,WIDE_RANGE,2026-01-21 09:32:00,2026-01-21 09:36:00,5,29.29,57.0,38.69
XAUUSD,TRANSITION,2026-01-21 09:37:00,2026-01-21 09:37:00,1,37.57,46.17,47.32
XAUUSD,WIDE_RANGE,2026-01-21 09:38:00,2026-01-21 09:38:00,1,37.57,46.94,47.54
XAUUSD,TRANSITION,2026-01-21 09:39:00,2026-01-21 09:39:00,1,47.91,35.02,56.67
XAUUSD,WIDE_RANGE,2026-01-21 09:40:00,2026-01-21 09:40:00,1,35.16,49.03,46.43
XAUUSD,TRANSITION,2026-01-21 09:41:00,2026-01-21 09:42:00,2,40.06,40.23,52.18
XAUUSD,WIDE_RANGE,2026-01-21 09:43:00,2026-01-21 09:51:00,9,26.24,47.08,44.39
XAUUSD,TRANSITION,2026-01-21 09:52:00,2026-01-21 13:50:00,239,30.59,35.16,53.1
XAUUSD,LOW_LIQUIDITY,2026-01-21 13:51:00,2026-01-21 13:51:00,1,35.14,39.51,53.5
XAUUSD,TRANSITION,2026-01-21 13:52:00,2026-01-21 13:52:00,1,27.79,41.28,49.46
XAUUSD,LOW_LIQUIDITY,2026-01-21 13:53:00,2026-01-21 13:57:00,5,38.93,28.61,58.81
XAUUSD,TRANSITION,2026-01-21 13:58:00,2026-01-21 14:01:00,4,52.47,21.29,67.53
XAUUSD,LOW_LIQUIDITY,2026-01-21 14:02:00,2026-01-21 14:02:00,1,45.75,23.48,63.74
XAUUSD,TRANSITION,2026-01-21 14:03:00,2026-01-21 14:21:00,19,28.18,32.51,52.67
XAUUSD,TIGHT_RANGE,2026-01-21 14:22:00,2026-01-21 14:22:00,1,27.01,36.37,50.84
XAUUSD,LOW_LIQUIDITY,2026-01-21 14:23:00,2026-01-21 14:26:00,4,38.45,23.13,60.55
XAUUSD,TRANSITION,2026-01-21 14:27:00,2026-01-21 14:54:00,28,51.87,44.13,53.59
XAUUSD,WIDE_RANGE,2026-01-21 14:55:00,2026-01-21 14:55:00,1,34.81,65.12,36.22
XAUUSD,WHIPSAW,2026-01-21 14:56:00,2026-01-21 14:57:00,2,31.0,75.06,31.55
XAUUSD,WIDE_RANGE,2026-01-21 14:58:00,2026-01-21 15:05:00,8,29.83,59.68,37.55
XAUUSD,TRANSITION,2026-01-21 15:06:00,2026-01-21 15:06:00,1,33.68,41.87,46.4
XAUUSD,WIDE_RANGE,2026-01-21 15:07:00,2026-01-21 15:09:00,3,28.22,51.01,41.44
XAUUSD,TRANSITION,2026-01-21 15:10:00,2026-01-21 16:07:00,58,36.49,34.07,57.02
XAUUSD,TIGHT_RANGE,2026-01-21 16:08:00,2026-01-21 16:19:00,12,20.53,47.87,47.16
XAUUSD,LOW_LIQUIDITY,2026-01-21 16:20:00,2026-01-21 16:38:00,19,42.59,21.28,66.23
XAUUSD,TIGHT_RANGE,2026-01-21 16:39:00,2026-01-21 16:46:00,8,17.47,36.59,48.73
XAUUSD,LOW_LIQUIDITY,2026-01-21 16:47:00,2026-01-21 16:48:00,2,30.12,22.0,59.16
XAUUSD,TIGHT_RANGE,2026-01-21 16:49:00,2026-01-21 16:51:00,3,18.48,31.08,50.5
XAUUSD,LOW_LIQUIDITY,2026-01-21 16:52:00,2026-01-21 16:53:00,2,17.9,27.93,51.02
XAUUSD,TIGHT_RANGE,2026-01-21 16:54:00,2026-01-21 16:54:00,1,18.83,29.15,50.85
XAUUSD,LOW_LIQUIDITY,2026-01-21 16:55:00,2026-01-21 16:58:00,4,30.24,26.16,56.9
XAUUSD,TIGHT_RANGE,2026-01-21 16:59:00,2026-01-21 16:59:00,1,23.35,40.81,48.49
XAUUSD,TRANSITION,2026-01-21 18:00:00,2026-01-21 19:01:00,62,30.14,40.05,46.24
XAUUSD,WIDE_RANGE,2026-01-21 19:02:00,2026-01-21 19:02:00,1,25.88,46.33,46.08
XAUUSD,TRANSITION,2026-01-21 19:03:00,2026-01-21 19:04:00,2,28.02,48.11,47.01
XAUUSD,WIDE_RANGE,2026-01-21 19:05:00,2026-01-21 19:06:00,2,23.89,51.03,44.73
XAUUSD,TRANSITION,2026-01-21 19:07:00,2026-01-21 19:57:00,51,27.04,37.3,51.96
XAUUSD,LOW_LIQUIDITY,2026-01-21 19:58:00,2026-01-21 19:58:00,1,45.83,11.08,70.44
XAUUSD,TRANSITION,2026-01-21 19:59:00,2026-01-21 20:12:00,14,31.04,32.03,55.75
XAUUSD,WIDE_RANGE,2026-01-21 20:13:00,2026-01-21 20:19:00,7,31.19,52.93,48.03
XAUUSD,TRANSITION,2026-01-21 20:20:00,2026-01-21 22:36:00,137,29.56,36.87,52.05
XAUUSD,TIGHT_RANGE,2026-01-21 22:37:00,2026-01-21 22:37:00,1,21.66,45.55,44.98
XAUUSD,TRANSITION,2026-01-21 22:38:00,2026-01-21 22:38:00,1,27.76,40.87,49.32
XAUUSD,LOW_LIQUIDITY,2026-01-21 22:39:00,2026-01-21 22:40:00,2,37.46,31.27,57.02
XAUUSD,TIGHT_RANGE,2026-01-21 22:41:00,2026-01-21 22:51:00,11,24.18,44.9,46.28
XAUUSD,LOW_LIQUIDITY,2026-01-21 22:52:00,2026-01-21 22:52:00,1,34.59,35.36,54.28
XAUUSD,TIGHT_RANGE,2026-01-21 22:53:00,2026-01-21 22:55:00,3,23.38,43.88,46.23
XAUUSD,LOW_LIQUIDITY,2026-01-21 22:56:00,2026-01-21 23:11:00,16,36.56,30.08,56.98
XAUUSD,TRANSITION,2026-01-21 23:12:00,2026-01-21 23:15:00,4,27.38,35.3,50.95
XAUUSD,LOW_LIQUIDITY,2026-01-21 23:16:00,2026-01-21 23:16:00,1,27.26,28.41,53.23
XAUUSD,TRANSITION,2026-01-21 23:17:00,2026-01-22 00:53:00,97,27.15,40.38,49.45
XAUUSD,STRONG_TREND_UP,2026-01-22 00:54:00,2026-01-22 00:54:00,1,66.56,25.3,72.63
XAUUSD,TRANSITION,2026-01-22 00:55:00,2026-01-22 01:00:00,6,57.2,28.42,67.28
XAUUSD,STRONG_TREND_UP,2026-01-22 01:01:00,2026-01-22 01:03:00,3,67.97,21.91,74.47
XAUUSD,TRANSITION,2026-01-22 01:04:00,2026-01-22 01:10:00,7,54.22,25.27,67.03
XAUUSD,WIDE_RANGE,2026-01-22 01:11:00,2026-01-22 01:15:00,5,20.04,51.15,42.5
XAUUSD,TRANSITION,2026-01-22 01:16:00,2026-01-22 05:58:00,283,30.02,35.57,53.41
XAUUSD,TIGHT_RANGE,2026-01-22 05:59:00,2026-01-22 05:59:00,1,17.61,46.07,43.23
XAUUSD,TRANSITION,2026-01-22 06:00:00,2026-01-22 06:00:00,1,18.4,49.02,42.57
XAUUSD,LOW_LIQUIDITY,2026-01-22 06:01:00,2026-01-22 06:01:00,1,30.91,32.71,53.86
XAUUSD,TIGHT_RANGE,2026-01-22 06:02:00,2026-01-22 06:02:00,1,28.18,36.4,51.35
XAUUSD,LOW_LIQUIDITY,2026-01-22 06:03:00,2026-01-22 06:06:00,4,37.76,19.97,61.34
XAUUSD,TRANSITION,2026-01-22 06:07:00,2026-01-22 06:07:00,1,25.53,34.16,50.89
XAUUSD,TIGHT_RANGE,2026-01-22 06:08:00,2026-01-22 06:10:00,3,16.16,45.38,42.75
XAUUSD,LOW_LIQUIDITY,2026-01-22 06:11:00,2026-01-22 06:12:00,2,23.91,29.08,51.91
XAUUSD,TRANSITION,2026-01-22 06:13:00,2026-01-22 06:14:00,2,27.48,29.59,53.42
XAUUSD,LOW_LIQUIDITY,2026-01-22 06:15:00,2026-01-22 06:15:00,1,24.66,32.94,50.99
XAUUSD,TRANSITION,2026-01-22 06:16:00,2026-01-22 07:18:00,63,32.21,38.74,52.07
XAUUSD,WIDE_RANGE,2026-01-22 07:19:00,2026-01-22 07:19:00,1,34.06,45.24,48.73
XAUUSD,TRANSITION,2026-01-22 07:20:00,2026-01-22 08:07:00,48,35.97,34.7,55.23
XAUUSD,WIDE_RANGE,2026-01-22 08:08:00,2026-01-22 08:08:00,1,37.68,45.29,52.7
XAUUSD,TRANSITION,2026-01-22 08:09:00,2026-01-22 08:09:00,1,37.98,40.52,54.46
XAUUSD,WIDE_RANGE,2026-01-22 08:10:00,2026-01-22 08:16:00,7,31.62,48.91,48.69
XAUUSD,TRANSITION,2026-01-22 08:17:00,2026-01-22 08:29:00,13,43.63,31.25,59.95
XAUUSD,WIDE_RANGE,2026-01-22 08:30:00,2026-01-22 08:35:00,6,23.58,43.25,45.83
XAUUSD,TRANSITION,2026-01-22 08:36:00,2026-01-22 08:49:00,14,47.04,31.65,60.54
XAUUSD,WIDE_RANGE,2026-01-22 08:50:00,2026-01-22 09:00:00,11,27.93,44.97,48.28
XAUUSD,TRANSITION,2026-01-22 09:01:00,2026-01-22 09:32:00,32,34.26,34.14,55.0
XAUUSD,STRONG_TREND_UP,2026-01-22 09:33:00,2026-01-22 09:33:00,1,71.37,19.79,76.97
XAUUSD,TRANSITION,2026-01-22 09:34:00,2026-01-22 09:48:00,15,42.31,31.01,59.53
XAUUSD,WIDE_RANGE,2026-01-22 09:49:00,2026-01-22 09:54:00,6,28.49,44.89,48.06
XAUUSD,TRANSITION,2026-01-22 09:55:00,2026-01-22 09:56:00,2,31.94,35.38,53.0
XAUUSD,WIDE_RANGE,2026-01-22 09:57:00,2026-01-22 09:57:00,1,22.03,43.87,45.48
XAUUSD,TRANSITION,2026-01-22 09:58:00,2026-01-22 10:01:00,4,29.49,34.04,51.86
XAUUSD,WIDE_RANGE,2026-01-22 10:02:00,2026-01-22 10:03:00,2,28.82,44.94,47.0
XAUUSD,TRANSITION,2026-01-22 10:04:00,2026-01-22 10:04:00,1,35.5,35.0,53.27
XAUUSD,WIDE_RANGE,2026-01-22 10:05:00,2026-01-22 10:06:00,2,33.03,43.66,49.12
XAUUSD,TRANSITION,2026-01-22 10:07:00,2026-01-22 12:17:00,131,32.65,34.68,54.33
XAUUSD,WIDE_RANGE,2026-01-22 12:18:00,2026-01-22 12:18:00,1,25.39,46.8,46.35
XAUUSD,TRANSITION,2026-01-22 12:19:00,2026-01-22 12:22:00,4,28.2,44.04,48.38
XAUUSD,WIDE_RANGE,2026-01-22 12:23:00,2026-01-22 12:27:00,5,29.95,46.39,48.02
XAUUSD,TRANSITION,2026-01-22 12:28:00,2026-01-22 15:07:00,160,34.86,32.37,56.11
XAUUSD,STRONG_TREND_UP,2026-01-22 15:08:00,2026-01-22 15:08:00,1,68.15,15.77,76.84
XAUUSD,TRANSITION,2026-01-22 15:09:00,2026-01-22 15:15:00,7,61.34,19.66,72.11
XAUUSD,STRONG_TREND_UP,2026-01-22 15:16:00,2026-01-22 15:19:00,4,67.83,19.48,74.98
XAUUSD,TRANSITION,2026-01-22 15:20:00,2026-01-22 16:26:00,67,29.71,37.26,51.43
XAUUSD,TIGHT_RANGE,2026-01-22 16:27:00,2026-01-22 16:28:00,2,25.42,39.56,48.97
XAUUSD,LOW_LIQUIDITY,2026-01-22 16:29:00,2026-01-22 16:29:00,1,41.03,23.48,61.41
XAUUSD,TRANSITION,2026-01-22 16:30:00,2026-01-22 16:42:00,13,53.33,25.75,64.75
XAUUSD,STRONG_TREND_UP,2026-01-22 16:43:00,2026-01-22 16:43:00,1,65.83,20.58,71.01
XAUUSD,TRANSITION,2026-01-22 16:44:00,2026-01-22 18:13:00,30,40.82,40.51,50.24
XAUUSD,WHIPSAW,2026-01-22 18:14:00,2026-01-22 18:22:00,9,22.67,75.42,22.84
XAUUSD,WIDE_RANGE,2026-01-22 18:23:00,2026-01-22 18:23:00,1,24.56,65.68,31.92
XAUUSD,TRANSITION,2026-01-22 18:24:00,2026-01-22 20:02:00,99,33.7,34.63,54.94
XAUUSD,WIDE_RANGE,2026-01-22 20:03:00,2026-01-22 20:06:00,4,23.77,46.44,46.99
XAUUSD,TRANSITION,2026-01-22 20:07:00,2026-01-22 20:07:00,1,36.2,44.35,52.68
XAUUSD,WIDE_RANGE,2026-01-22 20:08:00,2026-01-22 20:17:00,10,36.2,51.04,48.65
XAUUSD,TRANSITION,2026-01-22 20:18:00,2026-01-22 20:20:00,3,40.12,39.43,52.36
XAUUSD,WIDE_RANGE,2026-01-22 20:21:00,2026-01-22 20:23:00,3,28.7,47.24,44.35
XAUUSD,TRANSITION,2026-01-22 20:24:00,2026-01-22 21:40:00,77,28.76,41.46,49.2
XAUUSD,TIGHT_RANGE,2026-01-22 21:41:00,2026-01-22 21:42:00,2,20.98,45.18,45.36
XAUUSD,LOW_LIQUIDITY,2026-01-22 21:43:00,2026-01-22 21:54:00,12,40.14,26.13,61.67
XAUUSD,TIGHT_RANGE,2026-01-22 21:55:00,2026-01-22 21:55:00,1,22.56,34.82,51.9
XAUUSD,LOW_LIQUIDITY,2026-01-22 21:56:00,2026-01-22 21:56:00,1,23.75,32.51,53.46
XAUUSD,TIGHT_RANGE,2026-01-22 21:57:00,2026-01-22 22:06:00,10,19.49,39.79,49.2
XAUUSD,LOW_LIQUIDITY,2026-01-22 22:07:00,2026-01-22 22:07:00,1,26.77,34.67,54.28
XAUUSD,TRANSITION,2026-01-22 22:08:00,2026-01-22 22:32:00,25,35.31,29.57,59.01
XAUUSD,WIDE_RANGE,2026-01-22 22:33:00,2026-01-22 22:35:00,3,28.26,47.37,48.09
XAUUSD,TRANSITION,2026-01-22 22:36:00,2026-01-22 23:04:00,29,27.95,35.83,51.61
XAUUSD,TIGHT_RANGE,2026-01-22 23:05:00,2026-01-22 23:34:00,30,19.04,39.61,46.63
XAUUSD,LOW_LIQUIDITY,2026-01-22 23:35:00,2026-01-22 23:37:00,3,35.46,28.58,57.78
XAUUSD,TIGHT_RANGE,2026-01-22 23:38:00,2026-01-22 23:38:00,1,26.23,38.27,50.27
XAUUSD,LOW_LIQUIDITY,2026-01-22 23:39:00,2026-01-22 23:39:00,1,36.22,31.18,57.27
XAUUSD,TRANSITION,2026-01-22 23:40:00,2026-01-23 00:01:00,22,32.72,34.35,54.24
XAUUSD,TIGHT_RANGE,2026-01-23 00:02:00,2026-01-23 00:02:00,1,22.11,43.55,46.33
XAUUSD,TRANSITION,2026-01-23 00:03:00,2026-01-23 00:03:00,1,15.41,55.08,39.5
XAUUSD,TIGHT_RANGE,2026-01-23 00:04:00,2026-01-23 00:10:00,7,19.3,45.74,44.8
XAUUSD,LOW_LIQUIDITY,2026-01-23 00:11:00,2026-01-23 00:11:00,1,24.53,28.59,53.2
XAUUSD,TIGHT_RANGE,2026-01-23 00:12:00,2026-01-23 00:19:00,8,22.92,36.8,49.72
XAUUSD,LOW_LIQUIDITY,2026-01-23 00:20:00,2026-01-23 00:20:00,1,34.92,22.44,60.0
XAUUSD,TIGHT_RANGE,2026-01-23 00:21:00,2026-01-23 00:21:00,1,28.94,33.63,53.41
XAUUSD,LOW_LIQUIDITY,2026-01-23 00:22:00,2026-01-23 00:23:00,2,32.3,30.91,55.86
XAUUSD,TRANSITION,2026-01-23 00:24:00,2026-01-23 00:58:00,35,35.76,32.6,56.86
XAUUSD,WIDE_RANGE,2026-01-23 00:59:00,2026-01-23 01:06:00,8,27.98,45.24,49.12
XAUUSD,TRANSITION,2026-01-23 01:07:00,2026-01-23 01:19:00,13,50.03,36.52,61.65
XAUUSD,WIDE_RANGE,2026-01-23 01:20:00,2026-01-23 01:38:00,19,28.08,57.33,44.23
XAUUSD,TRANSITION,2026-01-23 01:39:00,2026-01-23 01:39:00,1,21.52,62.52,39.22
XAUUSD,WIDE_RANGE,2026-01-23 01:40:00,2026-01-23 01:43:00,4,27.81,51.65,45.75
XAUUSD,TRANSITION,2026-01-23 01:44:00,2026-01-23 03:39:00,116,31.04,37.92,51.91
XAUUSD,WIDE_RANGE,2026-01-23 03:40:00,2026-01-23 03:46:00,7,30.52,55.0,42.8
XAUUSD,TRANSITION,2026-01-23 03:47:00,2026-01-23 04:01:00,15,30.54,43.72,45.65
XAUUSD,WIDE_RANGE,2026-01-23 04:02:00,2026-01-23 04:03:00,2,34.49,46.44,46.7
XAUUSD,TRANSITION,2026-01-23 04:04:00,2026-01-23 04:05:00,2,32.45,40.1,48.0
XAUUSD,WIDE_RANGE,2026-01-23 04:06:00,2026-01-23 04:07:00,2,28.16,41.59,45.66
XAUUSD,TRANSITION,2026-01-23 04:08:00,2026-01-23 05:00:00,53,27.5,43.14,46.59
XAUUSD,LOW_LIQUIDITY,2026-01-23 05:01:00,2026-01-23 05:03:00,3,36.45,24.85,58.72
XAUUSD,TIGHT_RANGE,2026-01-23 05:04:00,2026-01-23 05:07:00,4,17.34,43.23,43.79
XAUUSD,TRANSITION,2026-01-23 05:08:00,2026-01-23 05:08:00,1,26.3,28.64,52.76
XAUUSD,TIGHT_RANGE,2026-01-23 05:09:00,2026-01-23 05:14:00,6,22.92,41.32,46.78
XAUUSD,LOW_LIQUIDITY,2026-01-23 05:15:00,2026-01-23 05:15:00,1,31.28,31.01,54.21
XAUUSD,TIGHT_RANGE,2026-01-23 05:16:00,2026-01-23 05:16:00,1,27.2,35.8,50.75
XAUUSD,LOW_LIQUIDITY,2026-01-23 05:17:00,2026-01-23 05:19:00,3,32.29,30.7,54.93
XAUUSD,TIGHT_RANGE,2026-01-23 05:20:00,2026-01-23 05:22:00,3,25.39,43.88,47.28
XAUUSD,LOW_LIQUIDITY,2026-01-23 05:23:00,2026-01-23 05:29:00,7,46.34,33.04,60.58
XAUUSD,TRANSITION,2026-01-23 05:30:00,2026-01-23 05:30:00,1,37.64,33.18,56.66
XAUUSD,LOW_LIQUIDITY,2026-01-23 05:31:00,2026-01-23 05:31:00,1,35.47,32.85,55.77
XAUUSD,TRANSITION,2026-01-23 05:32:00,2026-01-23 05:49:00,18,25.43,40.19,48.5
XAUUSD,TIGHT_RANGE,2026-01-23 05:50:00,2026-01-23 05:53:00,4,22.62,44.63,45.55
XAUUSD,TRANSITION,2026-01-23 05:54:00,2026-01-23 05:56:00,3,19.48,44.27,44.23
XAUUSD,TIGHT_RANGE,2026-01-23 05:57:00,2026-01-23 05:58:00,2,19.29,39.64,45.73
XAUUSD,TRANSITION,2026-01-23 05:59:00,2026-01-23 08:08:00,130,33.08,34.1,54.42
XAUUSD,WIDE_RANGE,2026-01-23 08:09:00,2026-01-23 08:21:00,13,25.68,45.12,47.03
XAUUSD,TRANSITION,2026-01-23 08:22:00,2026-01-23 08:29:00,8,44.42,31.65,59.93
XAUUSD,WIDE_RANGE,2026-01-23 08:30:00,2026-01-23 08:35:00,6,29.69,51.7,46.61
XAUUSD,TRANSITION,2026-01-23 08:36:00,2026-01-23 08:36:00,1,36.05,34.07,55.87
XAUUSD,WIDE_RANGE,2026-01-23 08:37:00,2026-01-23 08:50:00,14,28.96,45.19,49.75
XAUUSD,TRANSITION,2026-01-23 08:51:00,2026-01-23 13:10:00,260,29.3,40.45,50.91
XAUUSD,WIDE_RANGE,2026-01-23 13:11:00,2026-01-23 13:13:00,3,26.47,50.0,45.77
XAUUSD,TRANSITION,2026-01-23 13:14:00,2026-01-23 14:28:00,75,33.46,33.68,54.56
XAUUSD,TIGHT_RANGE,2026-01-23 14:29:00,2026-01-23 14:29:00,1,22.77,43.68,46.49
XAUUSD,LOW_LIQUIDITY,2026-01-23 14:30:00,2026-01-23 14:30:00,1,32.29,32.31,54.74
XAUUSD,TRANSITION,2026-01-23 14:31:00,2026-01-23 14:31:00,1,39.79,28.9,59.35
XAUUSD,LOW_LIQUIDITY,2026-01-23 14:32:00,2026-01-23 14:32:00,1,38.65,28.55,58.95
XAUUSD,TRANSITION,2026-01-23 14:33:00,2026-01-23 16:22:00,110,25.57,39.24,50.12
XAUUSD,LOW_LIQUIDITY,2026-01-23 16:23:00,2026-01-23 16:23:00,1,26.06,40.13,50.6
XAUUSD,TIGHT_RANGE,2026-01-23 16:24:00,2026-01-23 16:25:00,2,26.55,44.41,49.36
XAUUSD,LOW_LIQUIDITY,2026-01-23 16:26:00,2026-01-23 16:26:00,1,29.01,38.37,52.5
XAUUSD,TIGHT_RANGE,2026-01-23 16:27:00,2026-01-23 16:38:00,12,16.81,44.06,45.04
XAUUSD,LOW_LIQUIDITY,2026-01-23 16:39:00,2026-01-23 16:40:00,2,30.57,23.7,57.72
XAUUSD,TIGHT_RANGE,2026-01-23 16:41:00,2026-01-23 16:51:00,11,19.04,37.01,46.48
XAUUSD,LOW_LIQUIDITY,2026-01-23 16:52:00,2026-01-23 16:58:00,7,51.12,31.2,57.88
XAUUSD,TRANSITION,2026-01-23 16:59:00,2026-01-23 16:59:00,1,18.55,52.79,33.12
XAUUSD,STRONG_TREND_UP,2026-01-25 18:00:00,2026-01-25 18:03:00,4,71.76,41.0,56.31
XAUUSD,TRANSITION,2026-01-25 18:04:00,2026-01-25 18:20:00,17,45.99,57.54,35.59
XAUUSD,WHIPSAW,2026-01-25 18:21:00,2026-01-25 18:24:00,4,28.78,75.13,22.15
XAUUSD,TRANSITION,2026-01-25 18:25:00,2026-01-25 18:25:00,1,39.51,58.47,35.52
XAUUSD,WIDE_RANGE,2026-01-25 18:26:00,2026-01-25 18:45:00,20,25.98,58.64,36.45
XAUUSD,TRANSITION,2026-01-25 18:46:00,2026-01-25 19:38:00,53,33.31,36.59,55.21
XAUUSD,LOW_LIQUIDITY,2026-01-25 19:39:00,2026-01-25 19:50:00,12,47.65,24.34,67.64
XAUUSD,TIGHT_RANGE,2026-01-25 19:51:00,2026-01-25 19:57:00,7,20.13,43.68,48.41
XAUUSD,LOW_LIQUIDITY,2026-01-25 19:58:00,2026-01-25 20:00:00,3,31.3,33.77,56.92
XAUUSD,TRANSITION,2026-01-25 20:01:00,2026-01-25 20:10:00,10,31.12,41.62,54.16
XAUUSD,WIDE_RANGE,2026-01-25 20:11:00,2026-01-25 20:13:00,3,34.13,43.95,54.72
XAUUSD,TRANSITION,2026-01-25 20:14:00,2026-01-25 20:20:00,7,43.66,36.34,61.11
XAUUSD,STRONG_TREND_UP,2026-01-25 20:21:00,2026-01-25 20:24:00,4,67.25,20.13,76.94
XAUUSD,TRANSITION,2026-01-25 20:25:00,2026-01-25 20:27:00,3,61.03,21.75,73.82
XAUUSD,STRONG_TREND_UP,2026-01-25 20:28:00,2026-01-25 20:28:00,1,69.25,19.33,78.28
XAUUSD,TRANSITION,2026-01-25 20:29:00,2026-01-25 20:46:00,18,47.45,31.75,63.3
XAUUSD,WIDE_RANGE,2026-01-25 20:47:00,2026-01-25 21:02:00,16,24.18,47.62,45.79
XAUUSD,TRANSITION,2026-01-25 21:03:00,2026-01-25 21:03:00,1,32.89,24.74,57.02
XAUUSD,WIDE_RANGE,2026-01-25 21:04:00,2026-01-25 21:11:00,8,23.51,43.97,46.66
XAUUSD,TRANSITION,2026-01-25 21:12:00,2026-01-25 22:41:00,90,25.87,41.0,49.56
XAUUSD,LOW_LIQUIDITY,2026-01-25 22:42:00,2026-01-25 22:42:00,1,24.07,29.05,52.12
XAUUSD,TRANSITION,2026-01-25 22:43:00,2026-01-25 22:44:00,2,25.06,27.92,53.1
XAUUSD,TIGHT_RANGE,2026-01-25 22:45:00,2026-01-25 22:45:00,1,23.8,30.51,51.69
XAUUSD,TRANSITION,2026-01-25 22:46:00,2026-01-25 23:14:00,29,26.74,40.07,50.08
XAUUSD,TIGHT_RANGE,2026-01-25 23:15:00,2026-01-25 23:16:00,2,22.55,39.7,48.47
XAUUSD,TRANSITION,2026-01-25 23:17:00,2026-01-25 23:18:00,2,16.2,50.83,41.92
XAUUSD,TIGHT_RANGE,2026-01-25 23:19:00,2026-01-25 23:19:00,1,17.47,47.9,43.49
XAUUSD,TRANSITION,2026-01-25 23:20:00,2026-01-25 23:26:00,7,17.62,40.15,46.09
XAUUSD,TIGHT_RANGE,2026-01-25 23:27:00,2026-01-25 23:27:00,1,22.36,40.96,47.95
XAUUSD,LOW_LIQUIDITY,2026-01-25 23:28:00,2026-01-25 23:29:00,2,29.69,26.88,56.03
XAUUSD,TIGHT_RANGE,2026-01-25 23:30:00,2026-01-25 23:31:00,2,24.54,37.96,49.81
XAUUSD,TRANSITION,2026-01-25 23:32:00,2026-01-26 00:22:00,51,28.89,32.12,53.49
XAUUSD,WIDE_RANGE,2026-01-26 00:23:00,2026-01-26 00:26:00,4,28.22,43.73,48.71
XAUUSD,TRANSITION,2026-01-26 00:27:00,2026-01-26 00:30:00,4,27.11,42.44,48.51
XAUUSD,WIDE_RANGE,2026-01-26 00:31:00,2026-01-26 00:50:00,20,27.41,51.57,44.43
XAUUSD,TRANSITION,2026-01-26 00:51:00,2026-01-26 00:54:00,4,45.8,28.85,60.25
XAUUSD,WIDE_RANGE,2026-01-26 00:55:00,2026-01-26 00:56:00,2,34.02,34.81,53.25
XAUUSD,TRANSITION,2026-01-26 00:57:00,2026-01-26 01:00:00,4,51.59,19.52,66.92
XAUUSD,STRONG_TREND_UP,2026-01-26 01:01:00,2026-01-26 01:01:00,1,69.71,16.64,76.37
XAUUSD,TRANSITION,2026-01-26 01:02:00,2026-01-26 01:46:00,45,34.86,35.9,54.64
XAUUSD,STRONG_TREND_UP,2026-01-26 01:47:00,2026-01-26 01:48:00,2,67.78,23.71,73.78
XAUUSD,TRANSITION,2026-01-26 01:49:00,2026-01-26 01:57:00,9,40.96,34.95,56.17
XAUUSD,WIDE_RANGE,2026-01-26 01:58:00,2026-01-26 02:04:00,7,24.24,43.73,43.97
XAUUSD,TRANSITION,2026-01-26 02:05:00,2026-01-26 02:27:00,23,41.14,35.95,56.09
XAUUSD,LOW_LIQUIDITY,2026-01-26 02:28:00,2026-01-26 02:29:00,2,40.16,26.96,61.53
XAUUSD,TRANSITION,2026-01-26 02:30:00,2026-01-26 02:31:00,2,26.61,35.15,52.86
XAUUSD,TIGHT_RANGE,2026-01-26 02:32:00,2026-01-26 02:37:00,6,19.97,37.73,49.33
XAUUSD,LOW_LIQUIDITY,2026-01-26 02:38:00,2026-01-26 02:38:00,1,26.24,29.63,55.0
XAUUSD,TIGHT_RANGE,2026-01-26 02:39:00,2026-01-26 02:39:00,1,18.84,40.1,47.94
XAUUSD,LOW_LIQUIDITY,2026-01-26 02:40:00,2026-01-26 02:40:00,1,24.83,28.32,54.7
XAUUSD,TIGHT_RANGE,2026-01-26 02:41:00,2026-01-26 02:41:00,1,22.54,38.92,50.06
XAUUSD,LOW_LIQUIDITY,2026-01-26 02:42:00,2026-01-26 02:43:00,2,24.87,32.66,53.18
XAUUSD,TIGHT_RANGE,2026-01-26 02:44:00,2026-01-26 02:45:00,2,21.59,40.37,48.97
